T,Date,SPX_close,SPLRCT_close,SPLRCL_close,SPLRCM_close,SPLRCREC_close,SPLRCS_close,SPSY_close,SPNY_close,SPXHC_close,SPLRCD_close,SPLRCI_close,SPLRCU_close,VIX_close,SPX_R,SPX_log_r,SPLRCT_R,SPLRCT_log_r,SPLRCL_R,SPLRCL_log_r,SPLRCM_R,SPLRCM_log_r,SPLRCREC_R,SPLRCREC_log_r,SPLRCS_R,SPLRCS_log_r,SPSY_R,SPSY_log_r,SPNY_R,SPNY_log_r,SPXHC_R,SPXHC_log_r,SPLRCD_R,SPLRCD_log_r,SPLRCI_R,SPLRCI_log_r,SPLRCU_R,SPLRCU_log_r,SPX_vol20,SPX_vol60,SPX_vol20_div_vol60,SPX_vol20_normalized,SPX_vol20_div_vol60_normalized,VIX_close_normalized
10,2012-01-18,1308.0,430.5,128.92,232.31,133.34,332.73,187.79,534.25,414.83,325.35,311.29,177.35,20.89,0.011053567287624607,0.004774165839401704,0.016288951841359717,0.007017204354226191,0.003424657534246558,0.0014847689056911226,0.011318619128466302,0.004888002998880109,0.006187745246000552,0.002679023579622743,0.0002404930106720004,0.0001044322303637154,0.016674787504737068,0.007182053631461244,0.015105453163594995,0.006511160818829553,0.005039370078740119,0.002183074565515934,0.015607928827844545,0.006726082741995139,0.009436409624489347,0.004078965360841159,-0.00028184892897413396,-0.00012242268774604231,0.004606138151300706,0.004606138151300706,1.0,1.2388555115446531,,-0.5436359760554467
11,2012-01-19,1314.5,433.5,129.11,232.3,134.09,333.32,189.42,536.43,414.89,328.39,314.07,175.86,19.87,0.004969418960244648,0.0021528464541330987,0.006968641114982578,0.003015946022555507,0.001473782190505943,0.0006395842845813988,-4.304593000727866e-05,-1.869501224552652e-05,0.005624718764061796,0.0024359399870619003,0.0017732095092115978,0.0007694131411848615,0.008679908408328428,0.0037533703332555436,0.004080486663546935,0.0017685270647996184,0.00014463756237495425,6.281075292781167e-05,0.009343783617642426,0.0040391126182619756,0.008930579202672661,0.003861285061084917,-0.008401466027628873,-0.0036641239858823888,0.004464711248828092,0.004464711248828092,1.0,1.042770145241694,,-1.5305871385325118
12,2012-01-20,1315.4,434.5,129.31,231.6,134.4,334.11,190.73,537.0,415.08,325.88,312.93,176.29,18.28,0.000684670977558076,0.00029724708085591376,0.002306805074971165,0.0010006789724562217,0.001549066687320801,0.0006722305837219731,-0.003013344812742217,-0.0013106547448368808,0.0023118800805429357,0.0010028779411994392,0.002370094803792213,0.0010281012268842013,0.006915848379263026,0.0029931765003387237,0.0010625803925955859,0.00046122779864897387,0.0004579527103569566,0.00019884080871132516,-0.00764335089375435,-0.003332216049531307,-0.0036297640653357097,-0.0015792544016931002,0.002445126805413274,0.001060608945235713,0.004301563907984684,0.004301563907984684,1.0,0.873825460152861,,-2.31948748067759
13,2012-01-23,1316.0,436.1,128.3,231.47,134.89,333.45,191.26,540.54,413.07,325.2,312.09,176.76,18.67,0.0004561350159646564,0.00019805175469924063,0.0036823935558113296,0.001596305888741155,-0.007810687495166583,-0.0034054553336716484,-0.0005613126079447127,-0.00024384341084767922,0.0036458333333331894,0.0015804859519032606,-0.001975397324234608,-0.0008587526258289611,0.0027787972526608353,0.001205142664001613,0.006592178770949653,0.0028535516027315545,-0.0048424400115640144,-0.0021081534087302686,-0.002086657665398327,-0.0009071707165746332,-0.0026843063944014057,-0.0011673469151061435,0.0026660616030404383,0.0011563151229408723,0.004161584059746243,0.004161584059746243,1.0,0.7406403495434717,,-1.6790373362325042
14,2012-01-24,1314.7,436.6,126.6,231.54,135.8,331.97,190.88,539.1,413.34,326.35,312.26,175.36,18.91,-0.0009878419452887192,-0.0004292263446467164,0.0011465260261407932,0.0004976446996939119,-0.013250194855806835,-0.005792950693592251,0.0003024149997839598,0.00013131731048935614,0.006746237675142895,0.0029200152747731354,-0.004438446543709586,-0.0019318833010714205,-0.001986824218341501,-0.0008637251139346969,-0.0026640026640025547,-0.001158505473650854,0.0006536422398140311,0.00028378048253542115,0.0035362853628537337,0.0015330801099649855,0.0005447146656413725,0.00023650216624684486,-0.007920343969223679,-0.003453456085980555,0.004091405993674354,0.004091405993674354,1.0,0.6617980883575363,,-1.3411560373133309
15,2012-01-25,1326.0,440.9,126.99,235.23,137.51,335.3,191.34,544.78,416.09,328.47,315.99,178.24,18.31,0.008595116756674492,0.003716861135464368,0.009848831882730082,0.004256367453202171,0.0030805687203791514,0.001335817512336435,0.015936771184244615,0.006866679620859849,0.01259204712812945,0.00543451212653618,0.010031026900021037,0.004334714975219624,0.0024098910310142913,0.0010453433003361466,0.010536078649601094,0.004551823520522364,0.006653118498088741,0.002879843269493788,0.006496093151524451,0.0028120934561412323,0.011945173893550305,0.005156983530952103,0.01642335766423355,0.007074636689359769,0.00428816795871538,0.00428816795871538,1.0,0.7531662744544344,,-1.5789783587160748
16,2012-01-26,1318.4,438.2,124.61,234.82,138.32,334.05,189.62,537.56,414.34,328.2,315.38,178.79,18.57,-0.005731523378582133,-0.0024963297157137494,-0.006123837604899045,-0.0026677256016360857,-0.01874163319946449,-0.00821662717427084,-0.00174297496067677,-0.0007576248600680822,0.005890480692313303,0.00255069819484705,-0.003728004771846108,-0.0016220773391006132,-0.008989233824605408,-0.003921627386402736,-0.013253056279599155,-0.005794210083114045,-0.004205820856064794,-0.0018304166958850823,-0.0008219928760618584,-0.0003571337710623183,-0.0019304408367353829,-0.0008391900672851889,0.0030857271095151646,0.0013380508864509967,0.0045924115302667596,0.0045924115302667596,1.0,0.905287226590705,,-1.279917091971409
17,2012-01-27,1316.3,438.7,123.74,235.07,138.6,331.45,190.31,535.34,414.42,327.47,314.96,176.39,18.53,-0.001592839805825346,-0.0006923130566143474,0.0011410314924691922,0.0004952611802586,-0.006981783163470063,-0.0030427843354198453,0.0010646452601993017,0.0004621236064623844,0.0020242914979757168,0.0008782500099218265,-0.007783265978147051,-0.0033934527361704045,0.0036388566606897887,0.001577467017472903,-0.004129771560383797,-0.001797250677195181,0.0001930781483806558,8.38446803904895e-05,-0.0022242535039608815,-0.0009670569121245272,-0.0013317268057581836,-0.000578747055217845,-0.013423569550869768,-0.00586926415074203,0.00453002784016414,0.00453002784016414,1.0,0.8224043557871034,,-1.213167065659339
18,2012-01-30,1313.0,440.2,124.49,235.03,137.19,329.93,188.4,533.06,413.97,326.91,313.79,175.52,19.4,-0.0025070272734178793,-0.0010901552069469249,0.003419193070435377,0.001482403812384069,0.00606109584612898,0.002624355255854769,-0.00017016207938057618,-7.390674034482746e-05,-0.010173160173160148,-0.004440774175443593,-0.004585910393724489,-0.00199621631959118,-0.010036256633913072,-0.004380710800814417,-0.004258975604289024,-0.0018535996291369585,-0.0010858549297813537,-0.0004718370238170039,-0.001710080312700407,-0.0007433141881960022,-0.0037147574295147293,-0.0016163026014265093,-0.004932252395260368,-0.0021473499987078965,0.004506494726022804,0.004506494726022804,1.0,0.7722119185181975,,-0.6006640480279583
19,2012-01-31,1312.4,441.0,124.71,235.12,138.09,329.84,189.19,528.53,413.82,326.65,312.52,176.28,19.44,-0.0004569687738003877,-0.00019850437546924555,0.001817355747387577,0.0007885512505093554,0.0017672102176881587,0.0007668122860403683,0.00038292983874400465,0.0001662724826065864,0.006560244915810232,0.0028397735132923347,-0.0002727851362411173,-0.00011848524065580612,0.004193205944798259,0.0018172787484801254,-0.008498105278955415,-0.0037064515382466893,-0.0003623450974709136,-0.00015739299338845048,-0.0007953259306844322,-0.0003455430909225017,-0.004047292775423176,-0.001761283543207943,0.004329990884229666,0.001876431607245349,0.004407407169513764,0.004407407169513764,1.0,0.6782867757967032,,-0.5545120226269757
20,2012-02-01,1324.1,445.1,125.59,237.58,138.87,332.32,192.31,530.95,417.81,327.66,315.97,176.95,18.55,0.008914964949710315,0.0038545638490274474,0.009297052154195063,0.0040190048146840135,0.007056370780210165,0.003053781212592073,0.010462742429397789,0.004520304931357653,0.005648490115142306,0.0024462058888364857,0.007518796992481259,0.0032531573977218607,0.016491357894180478,0.007103690662376041,0.004578737252379378,0.0019839817155404243,0.009641873278236937,0.0041673539410342,0.0030919944895149176,0.001340764393355736,0.011039293485217093,0.00476803453480956,0.003800771499886473,0.0016475251356523276,0.0047021523172286785,0.004600251298772916,1.022151185193501,0.8474858684497887,4.3643578047198535,-1.1154656160143297
21,2012-02-02,1325.5,446.2,125.71,236.45,139.01,333.25,193.19,533.51,416.1,327.36,315.73,176.37,17.98,0.0010573219545352247,0.00045894650607458735,0.002471354751741105,0.0010719716652964134,0.0009554900867902726,0.0004147659513692233,-0.004756292617223773,-0.002070559644468783,0.0010081371066464056,0.0004376078351146038,0.002798507462686588,0.0012136788948729426,0.004575945088658912,0.001982774619534305,0.004821546284960816,0.0020889390248267554,-0.004092769440654794,-0.0017811145206720416,-0.0009155832265153248,-0.0003978148871208954,-0.0007595657815615694,-0.0003300005720178253,-0.0032777620796834365,-0.0014258520647894826,0.004689687669836622,0.004491692993853445,1.044080188974206,0.8069363371449829,3.9815807978377764,-1.4053941420940994
22,2012-02-03,1344.9,452.5,126.66,239.7,141.03,334.51,198.36,543.29,418.36,333.89,321.13,176.79,17.1,0.014635986420218855,0.006310261516342082,0.014119229045271204,0.006089017593403198,0.007557075809402616,0.003269657301461559,0.01374497779657433,0.005928715682208759,0.014531328681389902,0.00626546257032726,0.00378094523630905,0.0016389472164604047,0.026761219524820207,0.011469457131823265,0.018331427714569498,0.00788914715794026,0.005431386685892792,0.00235243853252283,0.019947458455522888,0.008577800104502976,0.017103221106641676,0.0073650296997771324,0.00238135737370294,0.0010329809060674693,0.005491409926262982,0.00515090457733197,1.066105932233632,1.291689558573457,3.64169179598824,-1.8031434459301785
23,2012-02-06,1344.3,452.6,127.08,238.56,140.31,334.52,197.41,549.34,416.64,333.42,320.35,176.13,17.76,-0.000446129823778821,-0.00019379495274865323,0.0002209944751381718,9.596607748765778e-05,0.003315963998105177,0.0014377224638097803,-0.004755944931163898,-0.002070407924734487,-0.0051052967453733165,-0.0022228812797484396,2.9894472512005338e-05,1.298281039525273e-05,-0.0047892720306514265,-0.0020849511090659575,0.011135857461024625,0.004809511853780751,-0.00411129171048864,-0.0017891917733910301,-0.0014076492257928373,-0.0006117649675463272,-0.002428922866128897,-0.0010561509722281288,-0.003733242830476818,-0.00162436071748558,0.005408904985747681,0.00506797178595511,1.0672721187472671,1.1711955172364814,2.8753573000642736,-1.3005524851802106
24,2012-02-07,1347.0,454.0,127.09,237.89,140.22,334.69,197.23,552.03,417.84,334.78,320.3,177.34,17.65,0.002008480249944243,0.000871397090279954,0.003093239063190405,0.0013413032383941012,7.869058860564303e-05,3.417354385864852e-05,-0.0028085177733065724,-0.001221439792957373,-0.0006414368184734047,-0.00027866185229603603,0.0005081908406074851,0.00022064841682487368,-0.0009118079124664749,-0.0003961737895985011,0.00489678523318881,0.0021214568752562445,0.002880184331797208,0.0012490502768580717,0.004078939475736179,0.001767857859835178,-0.00015607928827848091,-6.778966405759739e-05,0.006869925623119332,0.002973369031393449,0.0054099417656789045,0.004961347877475416,1.0904177451938235,1.1176433308057154,3.0392873212816935,-1.2934348184157614
25,2012-02-08,1350.0,456.9,127.07,238.36,140.44,334.68,198.75,549.01,417.32,335.58,321.08,177.29,18.16,0.0022271714922048997,0.0009661727720204873,0.006387665198237836,0.0027653051986010406,-0.00015736879376827628,-6.834977695937288e-05,0.0019757030560344164,0.0008571904367871701,0.001568963058051625,0.0006808580174430361,-2.9878394932597046e-05,-1.2976215902582358e-05,0.007706738325812555,0.0033341626080999973,-0.005470717171168201,-0.0023824250244628906,-0.0012444955006700694,-0.0005408141189064241,0.0023896290100962167,0.0010365646830337969,0.002435216984077342,0.0010563156409133605,-0.0002819442878087931,-0.00012246411323946693,0.005198655764553451,0.004861134648109212,1.0694325791974353,0.9372783458279356,1.9984572918639238,-0.9422834006999841
26,2012-02-09,1352.0,461.4,126.99,238.69,139.48,336.17,197.98,548.72,415.5,336.2,321.25,176.87,18.63,0.0014814814814814814,0.0006429231106109794,0.00984898227183191,0.004256432129369674,-0.0006295742504131447,-0.0002735067283363807,0.0013844604799462328,0.0006008477177994623,-0.006835659356308801,-0.0029788820893747042,0.00445201386398951,0.001929193835018202,-0.003874213836478039,-0.0016858174121732775,-0.0005282235296259879,-0.00022946517391693797,-0.004361161698456803,-0.0018981705899009777,0.0018475475296501715,0.000801639391560354,0.0005294630621652421,0.00022988203461582398,-0.002368999943595169,-0.001030064196456121,0.005182724185363375,0.00476846384586258,1.086875008994822,0.8950382839191535,2.2918189766753296,-0.6346356657505696
27,2012-02-10,1342.6,458.3,126.24,234.5,138.15,335.38,196.0,542.98,414.31,334.61,318.56,176.64,20.79,-0.006952662721893558,-0.0030300487567155214,-0.006718682271347997,-0.00292773294028802,-0.005905976848570754,-0.0025725373283276174,-0.017554149733964547,-0.0076913774194465635,-0.009535417264123776,-0.004161049451408709,-0.002350001487342774,-0.0010217937576344495,-0.010001010203050761,-0.004365248559858563,-0.010460708558098865,-0.0045669566696924305,-0.002864019253910945,-0.0012456123395603721,-0.004729327781082615,-0.002058793158717902,-0.008373540856031121,-0.003651893656016628,-0.0013003901170352133,-0.0005651197699190792,0.005577324697664793,0.004983816576322552,1.11908707157521,1.118422665882369,2.7610974609341286,0.6980865919868388
28,2012-02-13,1351.8,461.0,127.28,234.97,139.69,336.44,197.86,547.41,416.86,337.05,322.29,176.1,19.04,0.006852375986891141,0.0029657992585728032,0.005891337551821926,0.002551068144861521,0.00823827629911285,0.00356318077318006,0.002004264392324089,0.0008695698327380011,0.01114730365544692,0.004814428098124885,0.003160593953127802,0.0013704639124410716,0.009489795918367417,0.004101933384914812,0.008158679877711794,0.003528893589294165,0.006154811614491592,0.0026648084109518627,0.007292071366665664,0.003155415530075951,0.011708940231039735,0.0050555877678935025,-0.0030570652173912594,-0.001329700081827937,0.005448918322790795,0.004983134536749338,1.0934720470833008,0.9945929605226682,1.8761093121768335,-0.3994646775596735
29,2012-02-14,1350.5,462.0,127.17,232.03,137.99,337.65,195.77,548.53,418.2,336.75,321.25,176.4,19.54,-0.0009616807220002623,-0.00041785358400476435,0.0021691973969631237,0.0009410501664773422,-0.000864236329352604,-0.0003754953506416275,-0.01251223560454525,-0.005468276854370679,-0.012169804567255986,-0.005317702704343916,0.00359648079895369,0.0015591297527016586,-0.010563024360659068,-0.004611863917184089,0.0020459984289655005,0.0008876580635172273,0.003214508468070755,0.0013938042901317639,-0.0008900756564308303,-0.00038672707978694985,-0.003226907443606753,-0.0014036941118768867,0.001703577512776896,0.0007392248285240618,0.005491410716993326,0.004925713019811889,1.1148458497086866,0.9893058071667118,2.188365033439605,-0.0774570376801885
30,2012-02-15,1343.2,459.1,126.52,232.03,137.2,336.85,194.63,546.77,417.25,335.08,316.78,175.35,21.14,-0.005405405405405372,-0.0023539053934773127,-0.006277056277056228,-0.0027346827901046896,-0.005111268380907492,-0.0022254880441982617,0.0,0.0,-0.005725052540039281,-0.002493503275578283,-0.0023693173404411507,-0.0010302023675040084,-0.005823159830413315,-0.002536358179220938,-0.0032085756476400397,-0.0013957070136270482,-0.002271640363462431,-0.0009876831303687052,-0.0049591685226429575,-0.0021590976246616215,-0.013914396887159617,-0.006085381868313679,-0.005952380952381016,-0.0025928105782796126,0.005319852541423928,0.005016399699106674,1.0604921578261184,0.8476354838668738,0.8293136969639684,0.9372059201291028
31,2012-02-16,1358.0,466.3,127.35,235.93,138.46,339.1,197.74,553.53,420.01,336.86,319.45,177.34,19.22,0.011018463371054164,0.004759086814490498,0.015682857765192744,0.006758122688471314,0.006560227631994928,0.0028397660559486737,0.016808171357152117,0.007239027672880689,0.009183673469387896,0.003970215904684644,0.006679530948493394,0.002891238089389208,0.015979037147407973,0.006884747175137008,0.01236351665234009,0.0053364857532382445,0.006614739364889133,0.0028632852683259974,0.005312164259281454,0.002300937542222247,0.008428562409243058,0.0036451379971214714,0.011348731109210204,0.004900933911198162,0.005695618752819777,0.0052058014763644075,1.0940906561034374,1.0679321639213801,1.565672009385394,-0.3126699931421133
32,2012-02-17,1361.2,466.0,128.14,236.33,138.53,339.2,199.01,555.03,418.44,339.68,321.03,177.11,17.78,0.002356406480117854,0.0010221704792889074,-0.0006433626420759411,-0.0002794987644919285,0.00620337652139766,0.002685770356207781,0.001695418132496951,0.0007356872667711442,0.0005055611729018718,0.0002195069452356574,0.0002948982601001648,0.00012805380658983996,0.006422575098614249,0.002780369884576184,0.0027098802232941306,0.0011752942924690055,-0.0037380062379466996,-0.0016264371960089392,0.008371430267767004,0.003620532509339784,0.004946000939114053,0.0021427263095201193,-0.0012969437239200956,-0.0005636210741000303,0.005693057525713156,0.005124341998653142,1.1109831325094017,1.0322217984705053,1.834517377833194,-1.2190613798768997
33,2012-02-21,1362.2,467.9,128.87,237.64,136.76,337.73,198.78,559.62,415.71,338.62,321.99,176.67,18.19,0.0007346459006758742,0.00031893552281813585,0.004077253218884072,0.001767128502180006,0.005696894022163401,0.0024671088624298033,0.005543096517581237,0.002400688735528171,-0.012777015808850142,-0.005584742096096106,-0.004333726415094253,-0.0018862035717846176,-0.0011557208180492929,-0.0005022134390953157,0.008269823252797204,0.0035767692808682597,-0.006524232864926914,-0.0028427217377297704,-0.0031205840791333084,-0.0013573714449771643,0.002990374731333634,0.0012967653024456335,-0.0024843317712157763,-0.001080274015288413,0.005690122366804197,0.005050385660097347,1.1266708623385644,0.9994589641198904,2.022111038572433,-0.9232069449074289
34,2012-02-22,1357.7,465.9,128.25,237.0,135.71,337.05,196.25,560.74,415.78,337.33,321.7,176.98,18.19,-0.003303479665247394,-0.0014370579445903509,-0.004274417610600556,-0.0018603347439592724,-0.0048110498952433035,-0.0020944547344176525,-0.002693149301464343,-0.001171197694545499,-0.007677683533196717,-0.0033472416291027577,-0.002013442690906958,-0.0008753085380814118,-0.012727638595432142,-0.0055630208483134665,0.0020013580644008514,0.0008683101534581532,0.00016838661566956096,7.312322169854064e-05,-0.0038095800602445822,-0.0016576390614811403,-0.0009006490884810723,-0.00039132317815473067,0.001754683873889185,0.0007613817269768596,0.005771568951868333,0.005053041065951699,1.142197119821211,1.023732861802952,2.1584883569238147,-0.8991072388239064
35,2012-02-23,1363.5,468.0,129.08,237.31,137.36,338.56,198.14,563.49,416.01,339.04,322.14,176.63,16.8,0.004271930470648858,0.00185132427564912,0.0045074050225370746,0.0019531426259031064,0.006471734892787622,0.002801582948013528,0.0013080168776371404,0.0005676933168606177,0.01215827868248475,0.005248431657405876,0.0044800474707016496,0.0019413145442627585,0.009630573248407574,0.004162493239241679,0.004904233691193779,0.0021246759244853315,0.0005531771609986488,0.00024017536489621326,0.005069220051581645,0.002195973051254098,0.0013677339135840776,0.0005935934449115862,-0.00197762459034916,-0.0008597218308565936,0.005574420190131314,0.004997862756753665,1.1153607974925963,0.8673707307960257,1.528694516925463,-1.7136744982018044
36,2012-02-24,1365.7,470.6,128.96,237.29,137.49,339.39,197.26,565.66,417.56,338.82,322.05,177.47,17.31,0.0016134946828016469,0.0007001671311262454,0.005555555555555604,0.002406069765878432,-0.0009296560272699453,-0.000403932270851941,-8.427794867477237e-05,-3.660299048974584e-05,0.0009464181712288544,0.00041082981158895075,0.0024515595463137528,0.0010633958258720905,-0.004441304128394042,-0.0019331298689373652,0.003851000017746471,0.0016692559641304859,0.003725871974231416,0.0016151186410138002,-0.0006488909863143796,-0.0002819012461965801,-0.00027938163531376106,-0.0001213508549514419,0.004755704014040669,0.002060480367721081,0.005315075521074334,0.004928090261679119,1.0785264146650106,0.6762275794108513,0.7690447883934457,-1.3333617407357647
37,2012-02-27,1367.6,471.1,129.07,237.52,137.27,339.24,198.96,563.98,417.95,339.75,321.84,177.13,18.19,0.0013912279417147716,0.0006037827157820787,0.0010624734381640458,0.0004611813982312365,0.0008529776674936818,0.0003702855939492878,0.0009692780985293025,0.00042074825151349236,-0.0016001163720997806,-0.0006954782824081703,-0.0004419694157163654,-0.00019198730780063596,0.008618067525093871,0.003726743474285205,-0.0029699819679665346,-0.0012917659918373666,0.0009339975093399424,0.00040544065359749846,0.00274482025854438,0.0011904272840090745,-0.0006520726595250314,-0.00028328392872504745,-0.0019158167577618946,-0.0008328266728568638,0.005257057143926033,0.004861550530541859,1.0813540064840368,0.6245981272072602,0.8082966113964192,-0.7600285251572271
