"Date","Price","Open","High","Low","Vol.","Change %"
"05/29/2012","421.99","420.65","424.11","420.61","","0.36%"
"05/28/2012","420.48","421.02","422.73","419.26","","0.00%"
"05/25/2012","420.48","421.02","422.73","419.26","","-0.13%"
"05/24/2012","421.02","417.75","421.11","417.69","","0.79%"
"05/23/2012","417.71","420.19","420.19","414.04","","-0.61%"
"05/22/2012","420.27","421.02","423.76","418.87","","-0.17%"
"05/21/2012","421.00","417.06","421.25","417.06","","0.94%"
"05/18/2012","417.06","420.50","421.76","415.87","","-0.82%"
"05/17/2012","420.50","424.65","425.30","420.49","","-0.98%"
"05/16/2012","424.65","423.98","426.43","423.98","","0.19%"
"05/15/2012","423.86","426.09","426.92","422.86","","-0.53%"
"05/14/2012","426.11","427.62","428.02","423.45","","-0.43%"
"05/11/2012","427.94","429.20","431.05","427.56","","-0.14%"
"05/10/2012","428.56","425.40","430.21","425.40","","0.78%"
"05/09/2012","425.25","429.39","429.39","423.00","","-0.94%"
"05/08/2012","429.29","428.66","429.64","424.54","","0.15%"
"05/07/2012","428.66","427.48","430.17","425.85","","0.19%"
"05/04/2012","427.83","433.42","433.42","427.64","","-1.29%"
"05/03/2012","433.42","435.12","435.12","432.76","","-0.38%"
"05/02/2012","435.09","435.40","435.40","433.82","","-0.11%"
"05/01/2012","435.55","434.05","436.87","431.82","","0.30%"
"04/30/2012","434.26","434.54","435.60","433.15","","-0.07%"
"04/27/2012","434.58","433.88","436.24","433.14","","0.17%"
"04/26/2012","433.86","434.04","434.62","430.86","","-0.07%"
"04/25/2012","434.18","429.67","434.85","429.67","","1.05%"
"04/24/2012","429.67","428.15","430.45","427.57","","0.37%"
"04/23/2012","428.07","431.38","431.38","426.94","","-0.78%"
"04/20/2012","431.43","429.29","433.49","429.29","","0.52%"
"04/19/2012","429.18","428.37","432.34","427.57","","0.18%"
"04/18/2012","428.41","429.35","429.72","428.06","","-0.25%"
"04/17/2012","429.50","423.66","429.89","423.66","","1.43%"
"04/16/2012","423.46","423.39","424.69","422.20","","0.02%"
"04/13/2012","423.39","427.55","427.55","423.25","","-0.96%"
"04/12/2012","427.50","425.22","427.86","425.22","","0.57%"
"04/11/2012","425.09","423.98","427.47","423.98","","0.29%"
"04/10/2012","423.85","428.73","429.63","423.83","","-1.14%"
"04/09/2012","428.74","434.41","434.41","428.73","","-1.31%"
"04/06/2012","434.41","434.15","434.63","432.11","","0.00%"
"04/05/2012","434.41","434.15","434.63","432.11","","0.05%"
"04/04/2012","434.21","437.22","437.22","433.44","","-0.71%"
"04/03/2012","437.31","437.42","437.71","434.66","","-0.03%"
"04/02/2012","437.42","435.76","437.68","434.85","","0.38%"
"03/30/2012","435.76","432.61","436.23","432.61","","0.75%"
"03/29/2012","432.53","431.57","432.83","429.26","","0.22%"
"03/28/2012","431.57","432.92","434.29","429.56","","-0.27%"
"03/27/2012","432.73","431.53","434.27","431.53","","0.29%"
"03/26/2012","431.50","424.24","431.59","424.24","","1.71%"
"03/23/2012","424.24","423.25","424.60","422.67","","0.23%"
"03/22/2012","423.26","424.29","424.29","422.11","","-0.27%"
"03/21/2012","424.41","424.91","425.54","423.84","","-0.12%"
"03/20/2012","424.91","426.78","426.78","424.39","","-0.45%"
"03/19/2012","426.84","426.64","427.62","425.74","","0.02%"
"03/16/2012","426.74","427.02","428.46","426.38","","-0.07%"
"03/15/2012","427.03","426.25","427.65","425.29","","0.18%"
"03/14/2012","426.25","426.33","427.15","425.38","","-0.02%"
"03/13/2012","426.33","420.58","426.48","420.58","","1.39%"
"03/12/2012","420.49","420.76","421.47","419.90","","-0.06%"
"03/09/2012","420.76","419.02","422.08","419.02","","0.42%"
"03/08/2012","419.02","414.01","420.00","414.01","","1.22%"
"03/07/2012","413.95","412.53","414.68","412.20","","0.35%"
"03/06/2012","412.49","418.35","418.35","411.71","","-1.40%"
"03/05/2012","418.35","419.05","420.16","417.49","","-0.17%"
"03/02/2012","419.05","419.79","419.79","417.98","","-0.18%"
"03/01/2012","419.79","417.92","420.20","417.50","","0.45%"
"02/29/2012","417.92","420.06","420.95","417.63","","-0.51%"
"02/28/2012","420.06","417.95","420.59","417.52","","0.50%"
"02/27/2012","417.95","417.56","419.25","414.71","","0.09%"
"02/24/2012","417.56","415.98","418.09","415.98","","0.37%"
"02/23/2012","416.01","415.76","416.53","415.10","","0.06%"
"02/22/2012","415.78","415.60","416.81","414.19","","0.02%"
"02/21/2012","415.71","418.42","419.28","414.99","","-0.65%"
"02/20/2012","418.44","417.96","419.84","417.86","","0.00%"
"02/17/2012","418.44","417.96","419.84","417.86","","-0.37%"
"02/16/2012","420.01","417.25","420.32","416.34","","0.66%"
"02/15/2012","417.25","418.27","419.46","416.47","","-0.23%"
"02/14/2012","418.20","416.86","418.52","415.93","","0.32%"
"02/13/2012","416.86","414.38","417.67","414.38","","0.62%"
"02/10/2012","414.31","415.48","415.48","411.73","","-0.29%"
