"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2007","604.81","611.15","611.94","604.81","115.79M","-1.04%"
"12/26/2007","611.17","604.04","612.71","603.93","110.54M","1.18%"
"12/24/2007","604.04","600.67","604.87","599.76","60.99M","0.56%"
"12/21/2007","600.67","586.66","601.99","586.66","230.31M","2.39%"
"12/20/2007","586.66","581.28","586.95","579.08","140.44M","0.93%"
"12/19/2007","581.28","578.72","585.70","577.97","165.14M","0.44%"
"12/18/2007","578.72","570.50","580.46","567.37","179.49M","1.44%"
"12/17/2007","570.50","582.58","582.58","567.19","195.81M","-2.08%"
"12/14/2007","582.59","591.58","591.58","582.46","171.14M","-1.52%"
"12/13/2007","591.59","587.72","592.15","581.71","154.81M","0.66%"
"12/12/2007","587.72","573.91","592.58","573.91","212.81M","2.40%"
"12/11/2007","573.97","585.86","591.34","572.49","174.72M","-2.03%"
"12/10/2007","585.86","581.88","588.18","581.88","126.67M","0.68%"
"12/07/2007","581.90","583.15","585.29","578.27","138.89M","-0.21%"
"12/06/2007","583.15","569.16","584.42","568.16","203.58M","2.44%"
"12/05/2007","569.24","558.91","573.32","558.91","205.87M","1.85%"
"12/04/2007","558.92","563.83","563.83","557.67","162.95M","-0.87%"
"12/03/2007","563.83","562.05","565.73","557.54","162.52M","0.30%"
"11/30/2007","562.13","558.53","563.61","557.03","210.36M","0.64%"
"11/29/2007","558.53","552.84","563.01","552.84","195.22M","1.02%"
"11/28/2007","552.87","543.67","554.83","543.67","236.44M","1.69%"
"11/27/2007","543.67","545.34","545.34","531.54","246.11M","-0.48%"
"11/26/2007","546.28","561.95","566.13","545.43","210.04M","-2.79%"
"11/23/2007","561.95","552.19","562.41","552.14","64.82M","1.77%"
"11/21/2007","552.19","561.68","562.60","551.35","174.89M","-1.69%"
"11/20/2007","561.68","544.27","566.01","544.27","210.98M","3.20%"
"11/19/2007","544.27","551.88","553.46","542.57","174.53M","-1.39%"
"11/16/2007","551.95","542.73","555.11","542.73","214.88M","1.70%"
"11/15/2007","542.73","555.52","556.75","538.23","198.69M","-2.30%"
"11/14/2007","555.52","557.36","567.51","553.18","180.45M","-0.42%"
"11/13/2007","557.87","545.46","558.03","539.13","237.80M","2.28%"
"11/12/2007","545.46","566.75","566.75","544.93","241.77M","-3.76%"
"11/09/2007","566.75","578.79","578.79","565.76","200.01M","-2.08%"
"11/08/2007","578.79","570.18","586.20","568.53","249.39M","1.51%"
"11/07/2007","570.18","588.32","589.01","569.90","215.24M","-3.20%"
"11/06/2007","589.04","573.33","589.47","573.33","219.48M","2.74%"
"11/05/2007","573.33","575.51","577.16","567.57","169.11M","-0.39%"
"11/02/2007","575.56","569.87","577.57","566.10","214.38M","1.00%"
"11/01/2007","569.87","585.44","585.83","567.90","239.47M","-2.66%"
"10/31/2007","585.46","574.68","587.70","574.68","231.03M","1.88%"
"10/30/2007","574.68","592.45","592.45","573.64","186.58M","-3.00%"
"10/29/2007","592.45","588.06","595.34","588.06","155.58M","0.71%"
"10/26/2007","588.30","581.78","591.59","581.78","203.65M","1.12%"
"10/25/2007","581.78","578.24","584.20","574.72","212.39M","0.61%"
"10/24/2007","578.24","573.20","579.61","567.67","209.72M","0.88%"
"10/23/2007","573.20","567.30","576.24","564.45","184.08M","1.04%"
"10/22/2007","567.30","574.74","574.74","559.29","227.58M","-1.29%"
"10/19/2007","574.74","600.81","600.81","574.01","312.44M","-4.34%"
"10/18/2007","600.81","598.19","601.35","595.34","162.69M","0.43%"
"10/17/2007","598.21","601.29","604.19","591.74","177.82M","-0.51%"
"10/16/2007","601.29","599.49","603.57","598.04","167.19M","0.30%"
"10/15/2007","599.49","593.11","603.04","593.11","168.46M","1.07%"
"10/12/2007","593.12","588.48","595.24","588.48","135.07M","0.79%"
"10/11/2007","588.48","588.48","588.48","588.48","220.70M","-0.30%"
"10/10/2007","590.26","583.94","592.78","577.22","195.74M","1.08%"
"10/09/2007","583.94","573.48","584.54","573.48","168.49M","1.82%"
"10/08/2007","573.48","578.05","578.05","571.50","124.36M","-0.79%"
"10/05/2007","578.05","576.43","579.53","573.62","140.64M","0.28%"
"10/04/2007","576.43","574.23","577.64","567.51","160.89M","0.38%"
"10/03/2007","574.23","579.86","579.86","570.66","151.00M","-0.97%"
"10/02/2007","579.86","587.30","587.30","573.45","164.89M","-1.27%"
"10/01/2007","587.30","579.47","587.65","578.33","156.07M","1.35%"
"09/28/2007","579.47","582.05","587.63","576.68","147.43M","-0.44%"
"09/27/2007","582.05","576.89","583.47","576.89","146.26M","0.89%"
"09/26/2007","576.90","575.79","581.48","569.79","171.14M","0.19%"
"09/25/2007","575.80","580.80","580.80","570.45","154.30M","-0.86%"
"09/24/2007","580.80","584.92","585.56","578.82","147.36M","-0.70%"
"09/21/2007","584.92","581.65","589.01","581.65","193.98M","0.56%"
"09/20/2007","581.65","580.56","583.71","578.53","136.46M","0.19%"
"09/19/2007","580.56","576.14","585.64","576.14","195.31M","0.77%"
"09/18/2007","576.14","558.83","577.43","558.19","183.40M","3.10%"
"09/17/2007","558.83","558.60","563.17","556.62","130.98M","0.04%"
"09/14/2007","558.60","557.44","561.89","553.55","137.12M","0.21%"
"09/13/2007","557.44","552.83","560.23","552.80","155.97M","0.83%"
"09/12/2007","552.83","548.43","556.10","548.28","194.92M","0.79%"
"09/11/2007","548.47","538.80","550.27","536.32","189.51M","1.79%"
"09/10/2007","538.80","542.19","543.35","529.73","176.74M","-0.63%"
"09/07/2007","542.21","550.38","550.38","539.15","166.84M","-1.48%"
"09/06/2007","550.38","546.79","553.70","546.60","178.26M","0.64%"
"09/05/2007","546.87","547.70","547.70","542.29","167.74M","-0.15%"
"09/04/2007","547.71","536.35","551.47","535.70","165.34M","2.12%"
"08/31/2007","536.35","531.48","542.24","531.48","140.61M","0.90%"
"08/30/2007","531.55","531.89","535.56","527.14","152.18M","-0.06%"
"08/29/2007","531.89","515.58","534.07","515.58","164.40M","3.16%"
"08/28/2007","515.61","528.82","528.82","515.61","150.78M","-2.50%"
"08/27/2007","528.82","533.09","533.12","526.10","118.70M","-0.80%"
"08/24/2007","533.09","522.16","533.87","522.04","145.75M","2.09%"
"08/23/2007","522.16","518.73","524.20","516.56","176.37M","0.66%"
"08/22/2007","518.73","513.39","520.47","513.39","171.06M","1.04%"
"08/21/2007","513.41","520.91","521.42","509.81","168.10M","-1.44%"
"08/20/2007","520.91","518.61","523.83","509.44","183.65M","0.44%"
"08/17/2007","518.61","500.83","522.18","500.83","264.37M","3.55%"
"08/16/2007","500.83","505.67","505.67","484.90","346.29M","-0.96%"
"08/15/2007","505.67","516.45","522.33","503.99","210.95M","-2.18%"
"08/14/2007","516.96","520.76","525.76","515.51","186.02M","-0.74%"
"08/13/2007","520.82","525.01","529.95","519.26","182.17M","-0.80%"
"08/10/2007","525.02","518.73","527.67","507.95","270.10M","1.21%"
"08/09/2007","518.74","536.34","536.34","518.74","307.00M","-3.41%"
"08/08/2007","537.07","525.84","540.96","525.84","281.38M","2.14%"
"08/07/2007","525.84","514.81","530.32","508.68","275.18M","2.14%"
"08/06/2007","514.81","510.24","515.21","496.63","310.34M","0.89%"
"08/03/2007","510.28","528.97","533.30","508.99","267.25M","-3.53%"
"08/02/2007","528.97","533.94","536.25","520.92","263.21M","-0.93%"
"08/01/2007","533.95","533.45","541.22","519.62","301.48M","0.09%"
"07/31/2007","533.45","538.58","547.18","532.72","222.44M","-0.95%"
"07/30/2007","538.58","532.45","540.83","525.61","227.01M","1.15%"
"07/27/2007","532.45","545.70","547.44","529.81","282.07M","-2.47%"
"07/26/2007","545.95","566.75","566.75","535.08","310.25M","-3.67%"
"07/25/2007","566.75","557.05","568.69","550.60","246.16M","1.74%"
"07/24/2007","557.05","573.97","573.97","555.75","269.58M","-2.95%"
"07/23/2007","573.97","570.66","576.13","566.80","239.24M","0.58%"
"07/20/2007","570.66","573.17","576.32","566.89","234.19M","-0.44%"
"07/19/2007","573.17","567.82","574.41","567.82","183.15M","0.94%"
"07/18/2007","567.84","556.44","568.91","555.06","217.78M","2.05%"
"07/17/2007","556.44","561.27","566.47","554.91","189.87M","-0.86%"
"07/16/2007","561.27","568.44","568.44","555.58","187.56M","-1.26%"
"07/13/2007","568.44","564.17","571.09","563.20","197.76M","0.76%"
"07/12/2007","564.18","552.08","564.44","552.08","197.31M","2.19%"
"07/11/2007","552.08","549.02","552.56","545.69","183.36M","0.56%"
"07/10/2007","549.02","553.36","557.19","547.34","202.02M","-0.78%"
"07/09/2007","553.36","546.86","555.40","546.49","161.57M","1.19%"
"07/06/2007","546.86","541.30","548.73","541.30","147.35M","1.03%"
"07/05/2007","541.30","541.35","545.31","535.22","167.44M","-0.01%"
"07/03/2007","541.35","537.12","542.52","537.12","78.97M","0.79%"
"07/02/2007","537.12","529.71","537.13","529.71","155.45M","1.40%"
"06/29/2007","529.71","526.84","535.61","525.81","184.66M","0.54%"
"06/28/2007","526.84","528.64","533.72","525.55","181.84M","-0.34%"
"06/27/2007","528.65","520.70","529.00","513.37","233.35M","1.52%"
"06/26/2007","520.72","528.70","530.40","518.92","229.83M","-1.51%"
"06/25/2007","528.70","532.83","536.08","526.40","217.67M","-0.78%"
"06/22/2007","532.83","537.56","537.95","527.51","300.97M","-0.88%"
"06/21/2007","537.56","527.20","538.54","527.20","202.52M","1.97%"
"06/20/2007","527.20","527.20","527.20","527.20","214.76M","-2.93%"
"06/19/2007","543.14","544.49","546.38","540.73","160.72M","-0.25%"
"06/18/2007","544.49","542.71","546.26","542.43","155.55M","0.33%"
"06/15/2007","542.71","535.96","544.54","535.96","197.40M","1.26%"
"06/14/2007","535.96","526.06","537.00","526.06","179.74M","1.88%"
"06/13/2007","526.06","516.15","526.76","516.15","191.48M","1.91%"
"06/12/2007","516.19","522.51","524.32","515.96","161.78M","-1.21%"
