"Date","Price","Open","High","Low","Vol.","Change %"
"12/03/2024","338.69","335.33","338.83","334.92","211.71M","1.12%"
"12/02/2024","334.94","330.71","335.59","330.33","194.52M","1.45%"
"11/29/2024","330.15","328.30","330.91","327.38","104.43M","0.34%"
"11/27/2024","329.02","329.28","329.63","327.29","168.58M","-0.01%"
"11/26/2024","329.05","326.74","330.06","326.74","186.63M","0.81%"
"11/25/2024","326.42","326.08","329.13","324.08","344.58M","0.76%"
"11/22/2024","323.95","324.20","325.38","322.82","213.63M","-0.69%"
"11/21/2024","326.21","331.10","331.10","320.44","251.63M","-1.73%"
"11/20/2024","331.95","331.66","332.15","327.46","196.27M","0.07%"
"11/19/2024","331.71","326.25","332.27","326.10","195.26M","1.03%"
"11/18/2024","328.32","325.78","328.86","324.94","219.08M","1.04%"
"11/15/2024","324.93","328.94","329.15","323.23","289.78M","-1.85%"
"11/14/2024","331.05","333.10","334.12","329.69","236.97M","-0.66%"
"11/13/2024","333.24","334.30","335.00","331.84","218.53M","-0.57%"
"11/12/2024","335.14","333.55","336.91","332.21","218.44M","0.51%"
"11/11/2024","333.43","331.84","333.89","331.34","188.06M","0.45%"
"11/08/2024","331.94","334.26","334.26","330.98","236.10M","-0.66%"
"11/07/2024","334.16","329.53","335.11","329.46","270.41M","1.92%"
"11/06/2024","327.86","323.54","328.04","322.94","280.08M","2.38%"
"11/05/2024","320.24","318.48","320.91","318.36","158.67M","0.99%"
"11/04/2024","317.09","319.13","319.27","315.66","180.10M","-0.92%"
"11/01/2024","320.03","319.89","322.24","318.81","216.91M","-0.07%"
"10/31/2024","320.25","324.40","327.15","319.68","325.25M","-1.63%"
"10/30/2024","325.57","331.69","332.52","325.31","288.31M","0.99%"
"10/29/2024","322.37","318.29","323.05","317.29","194.30M","1.56%"
"10/28/2024","317.42","319.54","319.88","314.84","179.13M","0.70%"
"10/25/2024","315.22","315.10","317.95","314.59","163.39M","0.71%"
"10/24/2024","312.99","313.01","313.34","310.96","173.04M","0.24%"
"10/23/2024","312.23","316.04","317.33","311.03","222.42M","-1.36%"
"10/22/2024","316.55","313.94","316.97","313.28","207.74M","0.36%"
"10/21/2024","315.43","315.48","316.11","313.02","173.55M","-0.07%"
"10/18/2024","315.65","315.44","317.31","315.35","160.29M","0.91%"
"10/17/2024","312.79","316.84","316.84","312.49","172.55M","-0.69%"
"10/16/2024","314.96","314.62","315.60","313.26","141.94M","-0.37%"
"10/15/2024","316.13","317.24","317.86","314.69","175.91M","-0.03%"
