"Date","Price","Open","High","Low","Vol.","Change %"
"12/03/2024","838.02","847.34","848.02","837.85","240.64M","-0.74%"
"12/02/2024","844.31","853.41","854.80","841.97","241.75M","-0.90%"
"11/29/2024","851.98","854.25","856.41","851.29","143.76M","0.02%"
"11/27/2024","851.82","850.13","857.11","850.13","197.96M","0.26%"
"11/26/2024","849.61","847.93","851.31","843.30","227.88M","0.21%"
"11/25/2024","847.87","846.88","850.89","844.94","378.99M","0.61%"
"11/22/2024","842.70","832.98","843.31","832.98","244.85M","1.10%"
"11/21/2024","833.49","826.34","836.86","825.06","263.90M","1.27%"
"11/20/2024","823.02","827.48","828.55","818.87","222.39M","-0.28%"
"11/19/2024","825.30","823.74","828.27","821.16","224.32M","-0.64%"
"11/18/2024","830.62","828.80","832.23","825.74","235.21M","0.23%"
"11/15/2024","828.75","824.39","830.40","824.39","293.10M","0.53%"
"11/14/2024","824.36","828.41","830.29","823.14","250.64M","-0.26%"
"11/13/2024","826.52","827.44","832.53","825.38","244.68M","0.06%"
"11/12/2024","826.00","828.22","829.44","823.84","248.90M","-0.32%"
"11/11/2024","828.65","824.89","832.82","824.89","277.63M","1.41%"
"11/08/2024","817.12","815.02","821.68","811.50","276.62M","0.77%"
"11/07/2024","810.89","822.39","822.39","809.07","329.78M","-1.62%"
"11/06/2024","824.22","804.54","825.52","804.54","663.11M","6.16%"
"11/05/2024","776.38","769.18","776.53","768.81","213.18M","0.98%"
"11/04/2024","768.81","774.58","774.83","765.11","235.73M","-0.71%"
"11/01/2024","774.28","774.77","781.16","773.97","246.12M","0.11%"
"10/31/2024","773.41","782.98","784.46","773.30","278.21M","-1.22%"
"10/30/2024","782.97","781.59","788.46","780.65","244.64M","0.42%"
"10/29/2024","779.70","783.21","784.87","779.66","230.72M","-0.61%"
"10/28/2024","784.48","779.34","785.45","779.34","224.35M","1.14%"
"10/25/2024","775.66","786.56","788.36","773.73","219.21M","-1.05%"
"10/24/2024","783.86","782.86","784.54","779.43","222.82M","0.08%"
"10/23/2024","783.27","783.30","785.17","779.81","226.85M","-0.12%"
"10/22/2024","784.24","782.39","785.40","778.25","257.26M","-0.12%"
"10/21/2024","785.15","790.86","791.94","784.10","231.48M","-0.88%"
"10/18/2024","792.12","792.83","793.49","787.84","293.39M","0.02%"
"10/17/2024","791.96","793.04","795.04","791.42","308.17M","0.32%"
"10/16/2024","789.41","781.58","789.85","781.58","316.79M","1.22%"
"10/15/2024","779.86","784.13","787.98","779.12","354.66M","0.26%"
"10/14/2024","777.85","774.91","779.11","773.06","242.38M","0.58%"
"10/11/2024","773.35","762.94","774.89","762.72","299.75M","1.95%"
"10/10/2024","758.55","762.42","762.42","755.91","205.38M","-0.32%"
"10/09/2024","761.00","753.89","762.57","753.03","210.20M","0.87%"
"10/08/2024","754.45","753.07","755.98","751.60","204.08M","0.57%"
"10/07/2024","750.19","758.87","759.35","747.08","220.07M","-1.24%"
"10/04/2024","759.61","753.44","759.85","751.19","226.04M","1.64%"
"10/03/2024","747.37","749.26","749.39","743.57","196.39M","-0.45%"
"10/02/2024","750.76","750.01","752.61","746.69","195.55M","0.10%"
"10/01/2024","750.04","753.00","754.01","745.37","231.87M","-0.55%"
"09/30/2024","754.16","750.73","754.64","746.45","224.84M","0.32%"
"09/27/2024","751.79","750.71","756.25","749.94","203.85M","0.35%"
"09/26/2024","749.17","747.35","750.84","745.40","275.08M","0.54%"
"09/25/2024","745.13","750.41","750.92","743.44","230.94M","-0.60%"
