"Date","Price","Open","High","Low","Vol.","Change %"
"04/23/2008","154.02","151.58","154.97","151.50","","1.68%"
"04/22/2008","151.48","152.26","152.84","150.81","","-0.49%"
"04/21/2008","152.23","153.85","153.85","151.68","","-1.09%"
"04/18/2008","153.91","154.18","156.83","152.83","","-0.11%"
"04/17/2008","154.08","153.26","154.18","151.36","","0.53%"
"04/16/2008","153.27","147.04","153.28","147.04","","4.32%"
"04/15/2008","146.92","145.25","147.30","145.00","","1.23%"
"04/14/2008","145.14","146.28","147.69","145.09","","-0.83%"
"04/11/2008","146.36","148.30","148.63","146.22","","-1.34%"
"04/10/2008","148.35","146.94","149.33","145.78","","0.97%"
"04/09/2008","146.92","150.25","150.78","146.83","","-2.21%"
"04/08/2008","150.24","153.09","153.09","149.94","","-1.87%"
"04/07/2008","153.10","152.74","154.25","151.46","","0.28%"
"04/04/2008","152.68","155.72","155.72","152.51","","-1.95%"
"04/03/2008","155.71","152.60","155.72","151.18","","2.02%"
"04/02/2008","152.63","152.82","154.32","150.61","","-0.15%"
"04/01/2008","152.86","144.49","152.97","144.49","","5.84%"
"03/31/2008","144.43","143.92","147.52","143.31","","0.40%"
"03/28/2008","143.85","145.06","146.03","143.55","","-0.87%"
"03/27/2008","145.11","146.62","148.87","144.98","","-1.14%"
"03/26/2008","146.78","150.33","150.33","146.55","","-2.42%"
"03/25/2008","150.42","149.55","150.70","147.71","","0.62%"
"03/24/2008","149.50","146.78","150.98","146.78","","1.85%"
"03/20/2008","146.78","139.88","147.08","139.88","","4.96%"
"03/19/2008","139.85","141.34","143.51","139.80","","-0.94%"
"03/18/2008","141.18","133.72","141.19","133.72","","5.58%"
"03/17/2008","133.72","134.17","135.00","130.23","","-0.41%"
"03/14/2008","134.27","137.62","138.47","131.28","","-2.41%"
"03/13/2008","137.59","135.58","138.51","131.16","","1.31%"
"03/12/2008","135.81","138.72","140.95","135.78","","-2.16%"
"03/11/2008","138.81","129.59","139.28","129.59","","7.21%"
"03/10/2008","129.48","132.37","132.37","129.24","","-2.17%"
"03/07/2008","132.35","130.18","133.07","128.51","","1.62%"
"03/06/2008","130.24","136.00","136.09","130.06","","-4.24%"
"03/05/2008","136.01","135.20","137.65","134.21","","0.61%"
"03/04/2008","135.19","135.73","136.09","132.40","","-0.43%"
"03/03/2008","135.77","134.47","135.79","132.65","","0.98%"
"02/29/2008","134.45","137.24","137.24","133.98","","-2.15%"
"02/28/2008","137.41","140.33","140.33","137.41","","-2.15%"
"02/27/2008","140.43","141.45","142.49","139.52","","-0.77%"
"02/26/2008","141.52","141.57","142.37","139.24","","-0.07%"
"02/25/2008","141.62","136.64","141.63","134.81","","3.61%"
"02/22/2008","136.68","133.17","136.68","131.92","","2.67%"
"02/21/2008","133.13","136.16","137.46","132.69","","-2.22%"
"02/20/2008","136.15","133.78","136.19","132.34","","1.74%"
"02/19/2008","133.82","135.38","136.97","132.91","","-1.06%"
"02/15/2008","135.25","134.22","135.26","132.13","","0.76%"
"02/14/2008","134.23","136.84","137.26","134.23","","-1.92%"
"02/13/2008","136.86","136.33","138.44","134.41","","0.21%"
"02/12/2008","136.58","132.09","136.91","132.09","","3.34%"
"02/11/2008","132.17","134.33","134.65","131.48","","-1.59%"
"02/08/2008","134.30","139.60","139.60","132.54","","-3.69%"
"02/07/2008","139.45","136.35","139.50","135.04","","2.25%"
"02/06/2008","136.38","138.51","140.27","136.37","","-1.47%"
"02/05/2008","138.41","144.48","144.48","138.41","","-4.31%"
"02/04/2008","144.64","147.05","147.05","142.98","","-1.64%"
"02/01/2008","147.05","140.60","147.28","140.35","","4.62%"
"01/31/2008","140.56","137.60","141.53","135.27","","2.05%"
"01/30/2008","137.74","140.53","143.29","136.93","","-1.98%"
"01/29/2008","140.52","141.76","142.38","139.19","","-0.86%"
"01/28/2008","141.74","137.00","141.79","135.10","","3.37%"
"01/25/2008","137.12","139.45","141.90","136.26","","-1.59%"
"01/24/2008","139.33","142.17","142.17","137.49","","-2.11%"
