"Date","Price","Open","High","Low","Vol.","Change %"
"12/31/2018","2,506.8","2,498.9","2,509.2","2,482.8","","0.85%"
"12/28/2018","2,485.7","2,498.8","2,520.3","2,472.9","","-0.12%"
"12/27/2018","2,488.8","2,442.5","2,489.1","2,397.9","","0.86%"
"12/26/2018","2,467.7","2,363.1","2,467.8","2,346.6","","4.96%"
"12/24/2018","2,351.1","2,400.6","2,410.3","2,351.1","","-2.71%"
"12/21/2018","2,416.6","2,465.4","2,504.4","2,408.6","","-2.06%"
"12/20/2018","2,467.4","2,496.8","2,509.6","2,441.2","","-1.58%"
"12/19/2018","2,507.0","2,547.1","2,585.3","2,489.0","","-1.54%"
"12/18/2018","2,546.2","2,559.9","2,574.0","2,528.7","","0.01%"
"12/17/2018","2,545.9","2,590.8","2,601.1","2,530.5","","-2.08%"
"12/14/2018","2,599.9","2,629.7","2,635.1","2,593.8","","-1.91%"
"12/13/2018","2,650.5","2,658.7","2,670.2","2,637.3","","-0.02%"
"12/12/2018","2,651.1","2,658.2","2,685.4","2,650.3","","0.54%"
"12/11/2018","2,636.8","2,664.4","2,674.3","2,621.3","","-0.03%"
"12/10/2018","2,637.7","2,630.9","2,647.5","2,583.2","","0.17%"
"12/07/2018","2,633.1","2,691.3","2,708.5","2,623.1","","-2.33%"
"12/06/2018","2,695.9","2,663.5","2,696.2","2,621.5","","-0.16%"
"12/04/2018","2,700.1","2,782.4","2,785.9","2,697.2","","-3.24%"
"12/03/2018","2,790.4","2,790.5","2,800.2","2,773.4","","1.09%"
"11/30/2018","2,760.2","2,737.8","2,760.9","2,732.8","","0.82%"
"11/29/2018","2,737.8","2,737.0","2,753.8","2,722.9","","-0.22%"
"11/28/2018","2,743.8","2,691.4","2,744.0","2,684.4","","2.30%"
"11/27/2018","2,682.2","2,663.8","2,682.5","2,655.9","","0.33%"
"11/26/2018","2,673.4","2,650.0","2,674.3","2,650.0","","1.55%"
"11/23/2018","2,632.6","2,633.4","2,647.6","2,631.1","","-0.65%"
"11/21/2018","2,649.9","2,657.7","2,670.7","2,649.8","","0.30%"
"11/20/2018","2,641.9","2,654.6","2,669.4","2,631.5","","-1.81%"
"11/19/2018","2,690.7","2,730.7","2,733.2","2,681.1","","-1.67%"
"11/16/2018","2,736.3","2,718.5","2,746.8","2,712.2","","0.22%"
"11/15/2018","2,730.2","2,693.5","2,735.4","2,670.8","","1.06%"
"11/14/2018","2,701.6","2,737.9","2,746.8","2,685.8","","-0.76%"
"11/13/2018","2,722.2","2,730.1","2,754.6","2,715.0","","-0.15%"
"11/12/2018","2,726.2","2,773.9","2,776.0","2,722.0","","-1.97%"
"11/09/2018","2,781.0","2,794.1","2,794.1","2,764.2","","-0.92%"
"11/08/2018","2,806.8","2,806.4","2,814.8","2,795.0","","-0.25%"
