T,Date,SPX_close,SPLRCT_close,SPLRCL_close,SPLRCM_close,SPLRCREC_close,SPLRCS_close,SPSY_close,SPNY_close,SPXHC_close,SPLRCD_close,SPLRCI_close,SPLRCU_close,VIX_close,SPX_R,SPX_log_r,SPLRCT_R,SPLRCT_log_r,SPLRCL_R,SPLRCL_log_r,SPLRCM_R,SPLRCM_log_r,SPLRCREC_R,SPLRCREC_log_r,SPLRCS_R,SPLRCS_log_r,SPSY_R,SPSY_log_r,SPNY_R,SPNY_log_r,SPXHC_R,SPXHC_log_r,SPLRCD_R,SPLRCD_log_r,SPLRCI_R,SPLRCI_log_r,SPLRCU_R,SPLRCU_log_r,SPX_vol20,SPX_vol60,SPX_vol20_div_vol60,SPX_vol20_normalized,SPX_vol20_div_vol60_normalized,VIX_close_normalized
21,2008-02-04,1380.8,357.1,151.12,251.33,144.64,284.08,387.14,541.3,395.0,254.39,340.59,207.37,25.99,-0.01046294969184473,-0.004567940271990612,-0.01679515418502193,-0.007355989656265536,-0.0006612881893928999,-0.00028728881242323694,-0.013928123038292464,-0.0060914272189057355,-0.016388983339000508,-0.007176615711800137,-0.00719927308310618,-0.003137913523951678,-0.025351829007326084,-0.011152127862057559,0.0009060483349050667,0.0003933136384977816,0.0037354204253806,0.0016192500677670865,-0.02108746681032831,-0.009256111108081779,-0.0093368237347296,-0.004073979777224772,0.015275397796817648,0.006583862466478663,0.014972765087760031,0.015109727832952611,0.9909354591487822,0.12866599548031254,-1.6666559759673503,0.052824914779224436
22,2008-02-05,1336.6,346.3,144.58,242.1,138.41,278.76,369.44,521.0,387.2,247.41,330.67,200.04,28.24,-0.032010428736964115,-0.014129321583459904,-0.03024362923550829,-0.013337358643321117,-0.043276866066701905,-0.0192137245028266,-0.03672462499502653,-0.01624954179641769,-0.04307245575221232,-0.019120944485055594,-0.018727119121374237,-0.008210203445698784,-0.04571989461176833,-0.02032413014989296,-0.03750230925549595,-0.0166003037915368,-0.019746835443038003,-0.008661746990104193,-0.027438185463265027,-0.01208278603407863,-0.029125928535776033,-0.012837097192791226,-0.035347446593046304,-0.015629081795301647,0.01644947261530701,0.016031954015941555,1.0260429015047257,0.5551558779703564,3.0985349469066286,0.945272652067838
23,2008-02-06,1326.5,341.6,143.49,240.79,136.38,278.0,365.52,512.79,387.31,245.87,329.67,199.73,28.97,-0.007556486607810796,-0.0032942024693265056,-0.013572047357782236,-0.005934629532493385,-0.007539078710748398,-0.003286584819323981,-0.005410987195373822,-0.0023563427155761205,-0.01466657033451341,-0.006416782537618029,-0.0027263595924809547,-0.0011856599297839713,-0.010610653962754481,-0.004632770525452553,-0.015758157389635388,-0.00689817595250177,0.0002840909090909443,0.0001233615920531952,-0.006224485671557302,-0.0027117080564224355,-0.00302416306287235,-0.0013153672771477759,-0.0015496900619876139,-0.0006735438696017491,0.01608356422029824,0.015703310845212173,1.0242148537231563,0.4329506200632731,2.4090379193417832,1.1840477550915103
24,2008-02-07,1336.9,340.8,144.73,242.23,139.45,282.17,371.61,518.83,387.78,250.04,330.27,198.89,27.66,0.007840180927252235,0.0033916689702562426,-0.002341920374707293,-0.0010182759223049472,0.008641717192835602,0.0037369265159314514,0.005980314797126117,0.002589482450894016,0.022510632057486386,0.009667832493454188,0.015000000000000057,0.006466042249231776,0.01666119500984907,0.007176247266378403,0.011778700832699697,0.005085532743837366,0.0012134982313907992,0.000526696077907068,0.01696018221011098,0.007303949004394773,0.0018200018200017164,0.000789698339058781,-0.004205677664847561,-0.0018303542460813723,0.01583531071984942,0.015539180626292474,1.0190569953898272,0.3481778252995995,1.6802852155920236,0.6273225922632625
25,2008-02-08,1331.3,345.2,142.91,246.79,134.3,280.01,363.08,525.39,383.53,248.33,328.27,197.79,28.01,-0.004188794973446134,-0.00182299128226674,0.01291079812206566,0.005571200948509487,-0.01257513991570506,-0.0054959428836372,0.018825083598233094,0.008099628806493174,-0.0369307995697381,-0.01634250593335324,-0.007654959776021635,-0.0033372965848448956,-0.022954172385027394,-0.01008506554066008,0.012643833240174903,0.0054567223025689,-0.010959822579813297,-0.004786065857349813,-0.006838905775075906,-0.002980301697392373,-0.006055651436703303,-0.002637931285259999,-0.005530695359243775,-0.002408617296581907,0.015644978768687492,0.015226864850595507,1.0274589629706756,0.2822240491867139,2.252491524722754,0.7497842705952975
26,2008-02-11,1339.1,349.0,144.81,250.5,132.17,282.87,356.21,538.36,383.17,251.72,331.14,199.43,27.6,0.005858934875685387,0.0025370780352151558,0.011008111239860983,0.004754639916007938,0.013295080820096604,0.005735934314433646,0.01503302402852631,0.006480172219720591,-0.01586001489203294,-0.00694312267030648,0.010213920931395356,0.0044133488744417925,-0.018921449818221893,-0.008296219383767133,0.02468642341879371,0.010590982060568452,-0.000938648867102852,-0.00040784146334977867,0.013651189948858318,0.005888534542074687,0.008742803180308907,0.0037804492912385645,0.008291622427827569,0.0035861587903686055,0.015563801617261055,0.01503023836266759,1.035499320883609,0.25118019046371953,2.5616152301939823,0.5635431002420206
27,2008-02-12,1348.9,348.4,147.51,250.98,136.58,285.68,361.07,539.27,387.8,253.0,333.5,201.7,26.33,0.007318348144276143,0.0031667446281571994,-0.0017191977077364547,-0.0007472806235543206,0.018645121193287678,0.008022909471469485,0.001916167664670618,0.000831384761009343,0.03336611939169271,0.014254218383977424,0.009933891893802815,0.004292946727820638,0.013643637180315022,0.005885298578900958,0.0016903187458205812,0.0007334763740270997,0.012083409452723322,0.005216305757069827,0.005085015096138571,0.0022027981003699317,0.007126894968895373,0.003084193803660627,0.011382439953868433,0.004915408959031704,0.015428120609908114,0.014871784164103369,1.0374088569109008,0.20295871377394828,2.370895597651596,0.02246659839125811
28,2008-02-13,1367.2,357.0,151.87,253.54,136.86,286.42,364.03,551.51,390.0,255.73,339.56,201.71,24.88,0.013566609830232007,0.005852295042970637,0.024684270952927738,0.01059006977656766,0.02955731814792227,0.012650529936483152,0.010200015937524912,0.004407371028022526,0.002050080538878321,0.0008894272779059412,0.0025903108373005078,0.0011235032191577465,0.00819785637134068,0.0035457697068851145,0.02269735012146051,0.009747130663408033,0.005673027333677124,0.0024568022838126202,0.010790513833992054,0.0046611574575294076,0.018170914542728643,0.007820686657305329,4.957858205264912e-05,2.1531170868015294e-05,0.014855562797958197,0.014901802951821861,0.9968970094415313,0.01165527895516247,-0.7321311915186952,-0.5925426406988994
29,2008-02-14,1348.9,349.8,148.73,251.67,134.23,283.73,357.01,551.35,384.91,252.2,334.85,199.58,25.54,-0.013385020479812722,-0.005852295042970613,-0.020168067226890723,-0.008848410969535446,-0.02067557779679999,-0.009073415007002367,-0.007375562041492485,-0.003215036876071214,-0.01921671781382452,-0.008426945472654147,-0.009391802248446329,-0.004098082346362671,-0.019284124934758076,-0.008456794622031274,-0.000290112599952799,-0.0001260125810928309,-0.013051282051281986,-0.005705412771597851,-0.01380362100653033,-0.006036596396284507,-0.013870891742254622,-0.006066221637674752,-0.01055971444152494,-0.0046104110937637815,0.01509826679456575,0.014793266523333902,1.0206175066710765,0.09260821742344064,1.0708251388361552,-0.2974713419103066
30,2008-02-15,1350.0,347.9,148.55,251.23,135.25,284.79,359.25,550.12,386.63,253.32,333.36,200.42,25.02,0.0008154792794127874,0.00035401382529631797,-0.005431675242996095,-0.0023653763950688368,-0.0012102467558661898,-0.0005259217996218215,-0.0017483212142885435,-0.0007599507687285593,0.007598897414884976,0.003287683590968995,0.0037359461459838656,0.0016194775355764172,0.006274334052267469,0.002716395752908727,-0.0022308878208035154,-0.0009699445918311031,0.00446857706996433,0.0019363552021625166,0.004440919904837449,0.0019243971182183845,-0.004449753621024366,-0.001936815822976742,0.0042088385609779285,0.0018240395053348514,0.013544166021331683,0.01455494178204533,0.9305544621304829,-0.43646430442741707,-3.951624502031665,-0.5186446428925415
31,2008-02-19,1348.8,344.3,141.0,255.98,133.82,284.62,356.52,563.61,388.69,251.7,333.49,199.97,25.59,-0.0008888888888889225,-0.00038621121433902745,-0.010347801092267796,-0.004517406042915403,-0.05082463816896675,-0.022653543484302992,0.01890697766986427,0.00813453638252358,-0.010573012939001898,-0.004616248235195007,-0.000596931072018034,-0.00025932127682048707,-0.007599164926931157,-0.0033128789549744025,0.02452192248963864,0.010521255772271684,0.0053280914569485095,0.002307818031200248,-0.006395073424917119,-0.0027862638069184836,0.0003899688024957867,0.0001693282848095718,-0.00224528490170636,-0.0009762111898103223,0.013458754079293962,0.014319960542000708,0.9398597181758419,-0.4576999527656514,-2.8894958867799425,-0.2570242491473604
32,2008-02-20,1360.0,350.3,136.97,259.08,136.15,285.07,362.11,572.18,388.44,254.03,335.12,199.89,24.4,0.008303677342823284,0.0035913510895504396,0.017426662794074933,0.007503114613018862,-0.02858156028368795,-0.012593656894448354,0.012110321118837388,0.005227853651835342,0.017411448214018927,0.00749662013257131,0.0015810554423441381,0.0006861014148150494,0.015679344777291687,0.006756620572050525,0.01520554993701307,0.006553983299051212,-0.0006431860865985747,-0.00027942203806617503,0.00925705204608666,0.004001792666450623,0.00488770277969353,0.0021175316191319148,-0.0004000600090014127,-0.00017377861759533615,0.01324090734001325,0.014210271872462132,0.9317842374059431,-0.5248152745888413,-2.7844041441400798,-0.7828761073308796
33,2008-02-21,1342.5,346.8,136.84,255.0,133.13,284.02,357.26,560.21,384.18,249.42,330.33,196.52,25.12,-0.012867647058823529,-0.0056246139986242775,-0.009991435912075363,-0.0043610485135197365,-0.0009491129444403552,-0.0004123902479065987,-0.015748031496062933,-0.006893707947900438,-0.022181417554168272,-0.009741713669645848,-0.003683305854702394,-0.001602592642465205,-0.013393720140288924,-0.00585612453195602,-0.020919990212869926,-0.009181816481616121,-0.010966944701884437,-0.004789193242386699,-0.01814746289808296,-0.007953733324954975,-0.014293387443303952,-0.006252329995956989,-0.016859272599929843,-0.007384312525014588,0.012796234698836062,0.014121845829122685,0.9061304629489093,-0.6699850340778711,-3.1397498474969074,-0.44299289184008583
34,2008-02-22,1353.1,347.8,139.38,256.39,136.68,285.76,362.89,564.8,384.06,252.73,332.07,198.81,24.06,0.007895716945996207,0.0034155996712165546,0.0028835063437139563,0.0012504888625210068,0.01856182402806191,0.007987394670854093,0.005450980392156809,0.002360901920187906,0.026665665139337574,0.011429038120387671,0.006126329131751317,0.002652514119825847,0.015758831103398072,0.006790606812185486,0.008193356062904835,0.003543831135531969,-0.0003123535842573912,-0.00013567462837718865,0.013270788228690572,0.005725522475805158,0.005267459812914386,0.002281624808576136,0.011652757989008711,0.005031469847975591,0.012716546578702644,0.014015022525061833,0.9073511338253478,-0.6841935023944336,-2.697216779482596,-0.913051268932503
35,2008-02-25,1371.8,349.9,141.36,262.92,141.62,287.6,367.09,578.89,390.06,256.91,337.62,199.65,23.03,0.013820116768901077,0.005960904479658287,0.0060379528464633864,0.0026143648162127338,0.01420576840292738,0.006126076314828604,0.02546901205195222,0.010922541254187096,0.03614281533508924,0.015419619923956792,0.0064389697648377375,0.0027874445023926323,0.01157375513240924,0.004997553225718409,0.024946883852691275,0.010701359394312339,0.015622558975160131,0.006732338843690016,0.016539389862699462,0.007124211767538514,0.01671334357213844,0.0071985233718540684,0.004225139580504016,0.0018310892195965473,0.012480911222509036,0.014057252371956564,0.887862783726339,-0.7533941087315608,-2.8412352567104366,-1.3392702565799186
36,2008-02-26,1381.3,353.5,142.21,262.96,141.52,289.78,367.84,587.19,391.37,260.0,338.57,201.3,21.9,0.006925207756232687,0.0029972132893987375,0.010288653901114669,0.00444547565001179,0.006013016411997696,0.002603599924017904,0.00015213753232908725,6.606746523772522e-05,-0.0007061149555147177,-0.00030677014901524144,0.007579972183588143,0.003279526376098136,0.0020430956986025226,0.0008863999959165572,0.014337784380452363,0.006182603383783559,0.0033584576731784913,0.0014561158498056406,0.012027558288894845,0.005192338837616011,0.0028138143474912285,0.0012203079881763547,0.008264462809917383,0.0035744603582981357,0.011979846243415146,0.013927862678694454,0.8601352928142233,-0.9139463607907737,-3.0450154201641877,-1.7542184684163797
37,2008-02-27,1380.0,356.3,140.45,263.81,140.43,289.29,370.85,582.52,388.37,259.33,337.89,197.58,22.69,-0.0009411424020849595,-0.00040892541063028203,0.007920792079207952,0.0034264042180973705,-0.012376063567963008,-0.0054083928851287235,0.003232430787952627,0.0014015628452925955,-0.007702091577162262,-0.003357924054562173,-0.0016909379529296443,-0.000734986605846869,0.008182905611135407,0.003539329422609436,-0.007953132716837945,-0.0034678099812501984,-0.007665380586146102,-0.003341857220423627,-0.002576923076923138,-0.0011205879279511755,-0.002008447293026573,-0.0008731346928639077,-0.018479880774962737,-0.008100793793103108,0.011926794500793134,0.013738406632329687,0.8681352081053267,-0.910774418604683,-2.550984260111039,-1.3473335979270789
